DateTime,Action,Source IP,Destination IP,Protocol,Port,Rule
2024-01-03 5:47:00,Blocked,126.113.20.38,13.252.152.146,UDP,8114,HTTPS Allow
2024-01-03 5:48:00,Allowed,239.104.225.56,4.191.129.95,TCP,2556,DNS Allow
2024-01-03 5:49:00,Allowed,71.97.65.227,247.231.194.29,TCP,37454,HTTP Deny
2024-01-03 5:50:00,Allowed,89.224.28.158,44.237.168.114,UDP,47763,ICMP Deny
2024-01-03 5:51:00,Blocked,242.115.140.144,172.249.170.181,ICMP,31939,HTTPS Allow
2024-01-03 5:52:00,Allowed,124.230.44.30,1.185.39.14,HTTP,38911,HTTP Deny
2024-01-03 5:53:00,Blocked,182.30.56.223,6.199.251.25,HTTP,14193,FTP Allow
2024-01-03 5:54:00,Allowed,15.190.152.30,136.101.113.112,HTTP,22564,FTP Allow
2024-01-03 5:55:00,Allowed,182.152.185.89,182.232.182.232,HTTPS,3095,ICMP Deny
2024-01-03 5:56:00,Blocked,19.81.126.47,5.81.130.166,TCP,36084,DNS Allow
2024-01-03 5:57:00,Blocked,73.39.194.220,86.52.95.96,ICMP,56384,ICMP Deny
2024-01-03 5:58:00,Blocked,44.73.230.60,242.62.214.74,TCP,51231,FTP Allow
2024-01-03 5:59:00,Allowed,123.43.24.90,77.194.170.122,UDP,15316,HTTP Deny
2024-01-03 6:00:00,Allowed,249.98.33.128,174.232.182.141,UDP,61723,HTTPS Allow
2024-01-03 6:01:00,Blocked,34.172.43.99,159.254.39.159,UDP,57607,DNS Allow
2024-01-03 6:02:00,Blocked,49.220.27.48,117.78.77.93,TCP,51445,DNS Allow
2024-01-03 6:03:00,Allowed,12.166.134.199,86.25.135.210,TCP,28357,DNS Allow
2024-01-03 6:04:00,Allowed,216.71.238.229,239.241.246.98,HTTPS,42970,DNS Allow
2024-01-03 6:05:00,Blocked,225.83.144.144,49.129.39.158,ICMP,7532,FTP Allow
2024-01-03 6:06:00,Allowed,181.236.207.149,73.184.213.150,HTTP,21413,HTTPS Allow
2024-01-03 6:07:00,Allowed,126.68.88.4,101.253.22.200,TCP,2391,HTTPS Allow
2024-01-03 6:08:00,Blocked,57.228.220.138,175.104.177.51,TCP,59952,FTP Allow
2024-01-03 6:09:00,Allowed,121.210.170.107,82.98.210.119,HTTP,54089,DNS Allow
2024-01-03 6:10:00,Allowed,243.240.221.173,179.94.61.81,HTTP,40308,HTTP Deny
2024-01-03 6:11:00,Allowed,9.45.151.111,49.132.17.87,ICMP,34620,HTTPS Allow
2024-01-03 6:12:00,Allowed,136.37.30.226,131.71.148.86,ICMP,29573,ICMP Deny
2024-01-03 6:13:00,Blocked,149.252.143.153,190.190.253.140,UDP,15454,HTTP Deny
2024-01-03 6:14:00,Blocked,66.209.178.241,217.48.77.200,HTTPS,17640,DNS Allow
2024-01-03 6:15:00,Allowed,40.184.20.244,81.68.143.188,HTTPS,27975,FTP Allow
2024-01-03 6:16:00,Blocked,55.250.238.229,189.15.19.167,ICMP,24325,DNS Allow
2024-01-03 6:17:00,Blocked,236.116.119.155,171.10.253.13,HTTP,3682,FTP Allow
2024-01-03 6:18:00,Blocked,169.14.255.67,198.248.2.216,TCP,2484,FTP Allow
2024-01-03 6:19:00,Blocked,96.169.171.78,79.81.180.215,TCP,52373,DNS Allow
2024-01-03 6:20:00,Allowed,159.74.206.45,52.188.170.113,ICMP,58909,FTP Allow
2024-01-03 6:21:00,Allowed,43.33.105.181,4.249.226.130,HTTP,39246,ICMP Deny
2024-01-03 6:22:00,Allowed,142.199.174.201,173.15.157.123,UDP,51874,FTP Allow
2024-01-03 6:23:00,Blocked,112.206.129.165,175.19.150.75,TCP,10577,FTP Allow
2024-01-03 6:24:00,Allowed,170.165.68.117,106.102.224.184,HTTPS,36304,DNS Allow
2024-01-03 6:25:00,Blocked,93.94.165.199,190.234.77.98,UDP,48272,HTTP Deny
2024-01-03 6:26:00,Allowed,49.117.83.3,208.127.157.205,HTTPS,38263,FTP Allow
2024-01-03 6:27:00,Blocked,125.185.37.171,129.42.173.20,UDP,63957,ICMP Deny
2024-01-03 6:28:00,Allowed,8.90.239.74,33.182.40.173,ICMP,41605,DNS Allow
2024-01-03 6:29:00,Blocked,73.53.187.114,55.248.54.233,HTTPS,60829,FTP Allow
2024-01-03 6:30:00,Blocked,37.182.208.101,60.133.199.33,ICMP,35698,DNS Allow
2024-01-03 6:31:00,Blocked,38.79.31.111,62.3.44.65,UDP,20379,ICMP Deny
2024-01-03 6:32:00,Allowed,34.68.190.186,148.103.109.137,HTTPS,9197,FTP Allow
2024-01-03 6:33:00,Allowed,23.241.16.172,84.174.43.18,HTTP,48048,HTTP Deny
2024-01-03 6:34:00,Blocked,36.52.208.218,193.59.112.200,HTTPS,42688,HTTPS Allow
2024-01-03 6:35:00,Blocked,226.30.27.32,241.235.137.56,ICMP,64154,FTP Allow
2024-01-03 6:36:00,Allowed,99.98.243.110,81.199.183.158,UDP,38224,ICMP Deny
2024-01-03 6:37:00,Blocked,165.183.84.161,70.143.85.87,UDP,13395,FTP Allow
2024-01-03 6:38:00,Blocked,234.99.37.183,79.223.140.38,TCP,16774,FTP Allow
2024-01-03 6:39:00,Blocked,170.86.83.119,41.200.190.181,HTTPS,56596,HTTP Deny
2024-01-03 6:40:00,Blocked,139.212.236.35,25.154.155.32,TCP,9818,HTTPS Allow
2024-01-03 6:41:00,Allowed,21.74.138.23,76.132.140.160,HTTPS,38892,HTTP Deny
2024-01-03 6:42:00,Allowed,215.124.182.144,5.164.62.119,HTTPS,55393,DNS Allow
2024-01-03 6:43:00,Allowed,25.47.17.100,92.131.74.160,ICMP,10140,FTP Allow
2024-01-03 6:44:00,Blocked,163.127.249.112,198.127.39.150,TCP,44180,HTTP Deny
2024-01-03 6:45:00,Allowed,249.126.19.230,81.201.183.82,ICMP,5458,ICMP Deny
2024-01-03 6:46:00,Allowed,41.57.3.16,214.221.129.56,ICMP,9705,HTTPS Allow
2024-01-03 6:47:00,Blocked,113.190.121.53,182.255.85.250,ICMP,10963,DNS Allow
2024-01-03 6:48:00,Blocked,136.183.179.202,71.64.128.99,TCP,56442,ICMP Deny
2024-01-03 6:49:00,Allowed,141.97.7.111,253.83.81.178,UDP,6033,FTP Allow
2024-01-03 6:50:00,Allowed,181.116.225.212,18.165.29.129,HTTP,9790,FTP Allow
2024-01-03 6:51:00,Allowed,119.169.65.224,251.38.223.244,HTTP,37796,HTTP Deny
2024-01-03 6:52:00,Blocked,143.187.244.30,108.149.27.198,ICMP,45877,HTTP Deny
2024-01-03 6:53:00,Blocked,116.141.125.71,209.78.124.37,UDP,22621,HTTPS Allow
2024-01-03 6:54:00,Blocked,81.36.180.199,217.75.188.233,ICMP,43899,ICMP Deny
2024-01-03 6:55:00,Blocked,70.157.152.130,2.43.208.71,TCP,30084,HTTP Deny
2024-01-03 6:56:00,Allowed,129.237.132.13,171.175.160.68,HTTP,12005,HTTP Deny
2024-01-03 6:57:00,Blocked,177.166.222.229,40.144.160.41,ICMP,37724,HTTP Deny
2024-01-03 6:58:00,Allowed,74.233.181.73,210.118.166.150,ICMP,53879,HTTP Deny
2024-01-03 6:59:00,Blocked,15.93.157.89,184.217.189.138,HTTPS,35588,FTP Allow
2024-01-03 7:00:00,Allowed,253.119.194.203,35.80.176.226,UDP,61858,ICMP Deny
2024-01-03 7:01:00,Allowed,65.187.207.142,21.51.8.178,UDP,37699,ICMP Deny
2024-01-03 7:02:00,Allowed,236.86.8.30,147.176.227.206,ICMP,9696,FTP Allow
2024-01-03 7:03:00,Allowed,109.5.243.200,92.161.183.71,HTTPS,65470,HTTPS Allow
2024-01-03 7:04:00,Blocked,124.124.254.68,63.253.108.218,TCP,33539,DNS Allow
2024-01-03 7:05:00,Blocked,223.70.21.178,81.190.193.76,HTTP,54418,FTP Allow
2024-01-03 7:06:00,Allowed,28.170.252.202,170.132.100.137,HTTP,34055,HTTP Deny
2024-01-03 7:07:00,Blocked,66.36.211.30,102.45.0.59,ICMP,65209,ICMP Deny
2024-01-03 7:08:00,Allowed,93.153.149.41,226.219.103.212,HTTP,51862,HTTP Deny
2024-01-03 7:09:00,Allowed,252.11.83.121,93.219.120.152,HTTPS,63118,HTTPS Allow
2024-01-03 7:10:00,Allowed,68.27.27.20,153.222.22.97,ICMP,23092,HTTPS Allow
2024-01-03 7:11:00,Allowed,147.61.138.226,94.225.211.243,UDP,30717,FTP Allow
2024-01-03 7:12:00,Allowed,149.139.214.150,254.33.27.199,TCP,63169,DNS Allow
2024-01-03 7:13:00,Blocked,238.105.173.211,192.230.8.105,TCP,56148,HTTPS Allow
2024-01-03 7:14:00,Allowed,42.79.38.150,69.110.43.136,HTTPS,40649,HTTPS Allow
2024-01-03 7:15:00,Blocked,194.87.156.88,93.96.152.67,HTTP,64166,DNS Allow
2024-01-03 7:16:00,Blocked,25.15.114.232,70.26.34.182,TCP,41075,HTTPS Allow
2024-01-03 7:17:00,Allowed,93.241.125.5,174.74.16.64,HTTPS,49185,HTTP Deny
2024-01-03 7:18:00,Blocked,119.69.225.183,198.238.131.190,ICMP,25178,HTTP Deny
2024-01-03 7:19:00,Blocked,28.165.233.210,46.211.70.58,HTTP,38858,HTTPS Allow
2024-01-03 7:20:00,Allowed,53.215.185.166,150.160.113.199,TCP,42809,ICMP Deny
2024-01-03 7:21:00,Allowed,183.213.140.130,54.45.25.102,TCP,64616,FTP Allow
2024-01-03 7:22:00,Allowed,169.16.14.11,111.243.103.29,UDP,34139,DNS Allow
2024-01-03 7:23:00,Allowed,46.72.216.213,77.157.206.21,HTTPS,28651,FTP Allow
2024-01-03 7:24:00,Allowed,117.96.20.220,42.173.208.44,UDP,60753,HTTP Deny
2024-01-03 7:25:00,Blocked,181.80.75.50,180.93.145.177,TCP,35150,FTP Allow
2024-01-03 7:26:00,Blocked,67.32.183.102,130.48.138.208,HTTP,26338,ICMP Deny
2024-01-03 7:27:00,Blocked,70.178.60.227,192.0.72.241,ICMP,54461,HTTP Deny
2024-01-03 7:28:00,Blocked,174.132.25.75,189.7.196.65,ICMP,24466,DNS Allow
2024-01-03 7:29:00,Allowed,179.97.222.252,51.196.38.43,HTTPS,50732,DNS Allow
2024-01-03 7:30:00,Blocked,193.7.173.196,61.210.194.186,ICMP,57653,ICMP Deny
2024-01-03 7:31:00,Allowed,240.248.197.126,105.221.188.113,HTTPS,37018,HTTPS Allow
2024-01-03 7:32:00,Allowed,145.86.12.146,128.144.104.135,HTTP,65524,ICMP Deny
2024-01-03 7:33:00,Allowed,187.40.234.162,18.5.176.98,HTTPS,42240,ICMP Deny
2024-01-03 7:34:00,Blocked,187.185.10.139,169.1.242.68,TCP,34676,ICMP Deny
2024-01-03 7:35:00,Allowed,244.179.79.210,162.147.100.167,HTTP,52100,HTTP Deny
2024-01-03 7:36:00,Allowed,213.184.115.32,240.148.136.166,TCP,26840,HTTPS Allow
2024-01-03 7:37:00,Blocked,232.232.208.151,158.208.109.104,HTTPS,53526,DNS Allow
2024-01-03 7:38:00,Blocked,228.99.122.233,194.224.32.126,UDP,36682,ICMP Deny
2024-01-03 7:39:00,Blocked,53.39.26.151,201.116.75.253,HTTP,41728,HTTPS Allow
2024-01-03 7:40:00,Blocked,226.190.82.131,34.0.94.246,UDP,65080,DNS Allow
2024-01-03 7:41:00,Allowed,62.244.101.213,163.172.205.228,ICMP,25939,FTP Allow
2024-01-03 7:42:00,Blocked,201.222.160.242,227.158.28.249,UDP,50016,FTP Allow
2024-01-03 7:43:00,Blocked,250.253.116.250,241.59.211.204,TCP,20142,HTTP Deny
2024-01-03 7:44:00,Allowed,199.240.161.157,237.77.169.248,ICMP,20121,ICMP Deny
2024-01-03 7:45:00,Blocked,209.162.5.197,199.253.157.33,UDP,37122,ICMP Deny
2024-01-03 7:46:00,Allowed,71.229.93.231,153.82.91.123,TCP,10448,FTP Allow
2024-01-03 7:47:00,Blocked,197.5.181.60,152.244.209.14,HTTPS,59871,HTTP Deny
2024-01-03 7:48:00,Allowed,61.45.211.25,250.112.187.28,HTTP,60168,ICMP Deny
2024-01-03 7:49:00,Blocked,73.139.150.122,204.201.66.149,HTTPS,62330,DNS Allow
2024-01-03 7:50:00,Blocked,241.95.203.60,194.151.65.64,ICMP,17632,ICMP Deny
2024-01-03 7:51:00,Allowed,89.26.223.61,208.217.255.151,ICMP,18585,HTTPS Allow
2024-01-03 7:52:00,Blocked,227.115.84.123,184.189.55.95,ICMP,29368,FTP Allow
2024-01-03 7:53:00,Blocked,34.83.180.234,146.66.146.165,UDP,30228,HTTP Deny
2024-01-03 7:54:00,Blocked,179.82.49.51,116.179.152.216,UDP,6454,HTTPS Allow
2024-01-03 7:55:00,Blocked,49.0.169.44,37.36.77.247,ICMP,58653,DNS Allow
2024-01-03 7:56:00,Blocked,213.255.150.121,53.111.101.2,UDP,16958,FTP Allow
2024-01-03 7:57:00,Allowed,68.167.215.78,177.165.44.15,ICMP,49227,ICMP Deny
2024-01-03 7:58:00,Allowed,66.90.208.182,239.235.77.202,ICMP,8208,DNS Allow
2024-01-03 7:59:00,Blocked,180.136.170.180,200.168.77.83,ICMP,51818,FTP Allow
2024-01-03 8:00:00,Blocked,126.191.182.14,180.180.93.82,HTTPS,6781,DNS Allow
2024-01-03 8:01:00,Allowed,191.232.2.165,200.43.142.216,HTTPS,63245,DNS Allow
2024-01-03 8:02:00,Blocked,90.71.3.33,121.159.99.74,HTTP,65519,ICMP Deny
2024-01-03 8:03:00,Blocked,195.218.141.243,212.184.166.247,HTTP,1863,HTTP Deny
2024-01-03 8:04:00,Blocked,233.239.7.24,248.208.55.217,HTTPS,42317,DNS Allow
2024-01-03 8:05:00,Allowed,188.239.51.85,156.240.244.187,HTTPS,2832,FTP Allow
2024-01-03 8:06:00,Allowed,115.32.188.42,121.96.244.105,TCP,17036,ICMP Deny
2024-01-03 8:07:00,Blocked,252.153.59.27,20.195.138.229,UDP,61934,ICMP Deny
2024-01-03 8:08:00,Allowed,154.22.192.159,107.83.35.41,HTTP,42817,ICMP Deny
2024-01-03 8:09:00,Allowed,245.104.76.194,248.242.155.66,UDP,1292,FTP Allow
2024-01-03 8:10:00,Allowed,171.171.225.165,141.232.170.83,ICMP,4078,ICMP Deny
2024-01-03 8:11:00,Allowed,194.27.153.50,132.8.113.236,HTTP,41780,FTP Allow
2024-01-03 8:12:00,Allowed,46.85.70.141,124.247.209.154,TCP,52409,HTTPS Allow
2024-01-03 8:13:00,Blocked,169.247.140.68,24.243.136.119,ICMP,24774,FTP Allow
2024-01-03 8:14:00,Blocked,112.199.124.214,203.121.101.115,HTTP,27553,FTP Allow
2024-01-03 8:15:00,Allowed,22.227.231.36,157.91.163.89,HTTP,29617,DNS Allow
2024-01-03 8:16:00,Allowed,72.211.237.79,172.16.177.30,TCP,44484,FTP Allow
2024-01-03 8:17:00,Blocked,149.1.195.254,95.0.86.250,UDP,49425,ICMP Deny
2024-01-03 8:18:00,Allowed,222.126.207.252,52.90.72.39,ICMP,39732,HTTPS Allow
2024-01-03 8:19:00,Blocked,215.104.55.243,101.166.189.245,HTTPS,1401,ICMP Deny
2024-01-03 8:20:00,Blocked,182.236.233.218,3.251.242.191,HTTP,35767,DNS Allow
2024-01-03 8:21:00,Allowed,31.70.123.206,148.200.96.169,UDP,39036,ICMP Deny
2024-01-03 8:22:00,Blocked,81.247.41.53,182.233.15.254,TCP,49721,ICMP Deny
2024-01-03 8:23:00,Allowed,28.126.245.30,129.50.121.208,UDP,54072,ICMP Deny
2024-01-03 8:24:00,Blocked,219.41.11.96,197.166.251.116,UDP,3808,HTTP Deny
2024-01-03 8:25:00,Blocked,178.186.106.173,103.64.86.194,TCP,25622,ICMP Deny
2024-01-03 8:26:00,Blocked,114.181.36.53,42.89.137.76,ICMP,38703,HTTPS Allow
2024-01-03 8:27:00,Blocked,102.226.184.223,85.110.89.129,HTTP,41416,HTTPS Allow
2024-01-03 8:28:00,Blocked,128.202.60.92,37.69.47.104,ICMP,36149,HTTP Deny
2024-01-03 8:29:00,Blocked,113.7.42.213,192.31.8.21,HTTPS,46113,FTP Allow
2024-01-03 8:30:00,Blocked,76.176.85.153,69.0.112.64,TCP,4719,FTP Allow
2024-01-03 8:31:00,Blocked,179.133.231.234,18.83.237.235,HTTPS,39232,DNS Allow
2024-01-03 8:32:00,Allowed,232.213.194.191,106.209.162.188,ICMP,54345,ICMP Deny
2024-01-03 8:33:00,Allowed,161.254.142.229,242.204.118.138,HTTP,59092,DNS Allow
2024-01-03 8:34:00,Allowed,246.75.69.70,190.199.107.165,UDP,30772,ICMP Deny
2024-01-03 8:35:00,Blocked,148.16.91.240,191.35.188.238,HTTPS,58047,HTTPS Allow
2024-01-03 8:36:00,Allowed,204.149.27.46,75.141.40.112,HTTPS,45923,HTTP Deny
2024-01-03 8:37:00,Blocked,195.147.196.56,230.161.44.245,UDP,6264,HTTP Deny
2024-01-03 8:38:00,Allowed,68.34.72.56,79.82.166.189,TCP,38134,HTTP Deny
2024-01-03 8:39:00,Blocked,137.123.157.123,178.213.245.230,HTTP,26163,DNS Allow
2024-01-03 8:40:00,Blocked,174.81.29.154,84.113.184.130,TCP,20211,ICMP Deny
2024-01-03 8:41:00,Allowed,149.56.51.27,131.101.104.158,ICMP,40028,DNS Allow
2024-01-03 8:42:00,Blocked,1.174.208.105,116.214.31.7,UDP,7052,ICMP Deny
2024-01-03 8:43:00,Blocked,30.82.43.240,242.139.69.173,HTTP,16942,HTTP Deny
2024-01-03 8:44:00,Blocked,157.86.12.36,129.136.214.159,UDP,15747,HTTPS Allow
2024-01-03 8:45:00,Allowed,204.100.8.150,203.5.119.157,UDP,24608,HTTPS Allow
2024-01-03 8:46:00,Blocked,145.206.147.1,156.141.40.145,UDP,45439,HTTPS Allow
2024-01-03 8:47:00,Allowed,94.197.79.60,173.173.63.46,HTTP,14736,ICMP Deny
2024-01-03 8:48:00,Allowed,213.214.230.175,75.171.186.252,HTTP,27661,ICMP Deny
2024-01-03 8:49:00,Blocked,62.156.218.177,11.240.125.113,TCP,65166,FTP Allow
2024-01-03 8:50:00,Allowed,213.34.127.198,244.133.83.46,HTTP,20212,HTTP Deny
2024-01-03 8:51:00,Blocked,213.143.22.233,148.53.124.52,HTTPS,335,DNS Allow
2024-01-03 8:52:00,Allowed,95.192.0.10,43.10.245.18,HTTP,35043,HTTP Deny
2024-01-03 8:53:00,Allowed,204.66.227.19,255.230.62.24,UDP,14316,HTTP Deny
2024-01-03 8:54:00,Allowed,28.92.134.204,152.198.142.97,TCP,47012,FTP Allow
2024-01-03 8:55:00,Allowed,220.95.30.5,215.159.55.153,UDP,14494,ICMP Deny
2024-01-03 8:56:00,Allowed,121.167.87.173,102.153.168.19,TCP,40162,FTP Allow
2024-01-03 8:57:00,Blocked,49.142.195.229,53.249.2.64,HTTP,32971,DNS Allow
2024-01-03 8:58:00,Allowed,186.119.185.71,11.168.182.0,HTTP,27387,ICMP Deny
2024-01-03 8:59:00,Blocked,1.89.249.215,187.31.219.18,UDP,61028,HTTP Deny
2024-01-03 9:00:00,Allowed,137.7.120.167,60.236.14.126,TCP,54494,HTTPS Allow
2024-01-03 9:01:00,Blocked,131.20.192.63,177.57.177.72,TCP,2338,HTTPS Allow
2024-01-03 9:02:00,Allowed,44.60.138.242,125.146.153.139,ICMP,9911,ICMP Deny
2024-01-03 9:03:00,Blocked,8.228.79.63,109.188.43.134,UDP,28211,FTP Allow
2024-01-03 9:04:00,Allowed,169.128.129.252,148.211.151.79,HTTP,18517,HTTPS Allow
2024-01-03 9:05:00,Blocked,179.215.192.30,114.196.212.74,HTTPS,64341,HTTPS Allow
2024-01-03 9:06:00,Allowed,96.169.170.157,47.138.191.61,ICMP,13655,FTP Allow
2024-01-03 9:07:00,Blocked,200.6.77.90,65.209.172.132,ICMP,36982,DNS Allow
2024-01-03 9:08:00,Allowed,28.114.95.221,131.31.72.111,HTTP,8042,FTP Allow
2024-01-03 9:09:00,Blocked,202.34.85.60,64.108.18.97,HTTP,26710,FTP Allow
2024-01-03 9:10:00,Allowed,16.185.121.27,0.6.140.216,HTTPS,47294,HTTP Deny
2024-01-03 9:11:00,Allowed,210.9.151.153,130.177.20.111,HTTPS,24915,HTTP Deny
2024-01-03 9:12:00,Allowed,223.145.77.65,166.254.99.199,ICMP,64772,HTTPS Allow
2024-01-03 9:13:00,Allowed,150.204.255.32,198.229.24.43,ICMP,16602,HTTPS Allow
2024-01-03 9:14:00,Blocked,182.201.27.105,48.38.211.115,UDP,64980,FTP Allow
2024-01-03 9:15:00,Allowed,124.108.201.231,193.234.158.213,TCP,13684,ICMP Deny
2024-01-03 9:16:00,Allowed,197.240.243.207,86.232.61.237,ICMP,3838,HTTP Deny
2024-01-03 9:17:00,Blocked,175.72.70.20,108.55.67.163,HTTPS,64869,HTTPS Allow
2024-01-03 9:18:00,Blocked,222.246.106.48,173.76.107.199,TCP,24415,HTTP Deny
2024-01-03 9:19:00,Allowed,147.82.114.109,64.219.165.95,TCP,40475,ICMP Deny
2024-01-03 9:20:00,Blocked,29.161.234.2,126.15.241.129,TCP,20163,FTP Allow
2024-01-03 9:21:00,Blocked,176.201.146.1,33.126.219.205,TCP,59979,ICMP Deny
2024-01-03 9:22:00,Allowed,245.129.211.98,138.88.196.105,HTTPS,13042,HTTPS Allow
2024-01-03 9:23:00,Allowed,123.19.62.186,170.43.134.26,TCP,36536,HTTPS Allow
2024-01-03 9:24:00,Allowed,227.25.194.234,219.239.173.111,HTTP,40983,DNS Allow
2024-01-03 9:25:00,Allowed,246.93.77.76,229.29.165.14,HTTP,2230,DNS Allow
2024-01-03 9:26:00,Blocked,82.121.251.235,8.173.169.229,HTTPS,6460,DNS Allow
2024-01-03 9:27:00,Blocked,163.91.107.83,108.159.123.222,TCP,29887,FTP Allow
2024-01-03 9:28:00,Blocked,210.43.41.233,179.30.146.129,TCP,3947,HTTP Deny
2024-01-03 9:29:00,Blocked,80.227.118.77,15.66.171.190,TCP,37998,FTP Allow
2024-01-03 9:30:00,Blocked,232.26.106.93,134.149.95.46,HTTP,48591,FTP Allow
2024-01-03 9:31:00,Blocked,5.172.126.9,172.230.116.198,TCP,44653,FTP Allow
2024-01-03 9:32:00,Blocked,123.124.179.175,249.91.252.196,HTTP,50186,HTTP Deny
2024-01-03 9:33:00,Allowed,55.52.227.97,114.27.6.161,HTTP,32028,ICMP Deny
2024-01-03 9:34:00,Allowed,171.161.184.27,70.216.233.140,ICMP,46601,HTTPS Allow
2024-01-03 9:35:00,Blocked,189.72.143.203,118.190.38.185,UDP,18925,ICMP Deny
2024-01-03 9:36:00,Blocked,210.252.33.212,190.70.201.221,ICMP,48190,HTTPS Allow
2024-01-03 9:37:00,Allowed,134.164.55.232,252.129.19.63,TCP,18315,ICMP Deny
2024-01-03 9:38:00,Blocked,144.210.106.150,216.76.66.130,UDP,25641,HTTPS Allow
2024-01-03 9:39:00,Blocked,142.114.71.239,147.71.145.36,TCP,38945,ICMP Deny
2024-01-03 9:40:00,Blocked,188.28.71.188,118.84.242.179,TCP,42817,HTTPS Allow
2024-01-03 9:41:00,Allowed,126.33.86.224,80.18.167.88,HTTPS,34760,FTP Allow
2024-01-03 9:42:00,Blocked,59.163.247.18,217.225.187.188,HTTPS,46254,DNS Allow
2024-01-03 9:43:00,Blocked,26.217.221.53,175.228.238.122,HTTP,52223,HTTP Deny
2024-01-03 9:44:00,Allowed,74.108.245.86,202.180.98.111,UDP,63808,DNS Allow
2024-01-03 9:45:00,Blocked,49.199.84.87,86.241.241.176,HTTPS,49481,DNS Allow
2024-01-03 9:46:00,Allowed,21.147.90.54,106.240.187.2,TCP,4769,HTTPS Allow
2024-01-03 9:47:00,Blocked,68.135.97.127,15.124.37.219,TCP,14241,FTP Allow
2024-01-03 9:48:00,Allowed,154.227.37.123,16.160.200.68,TCP,57852,DNS Allow
2024-01-03 9:49:00,Allowed,90.76.212.39,185.213.48.51,HTTPS,34185,HTTP Deny
2024-01-03 9:50:00,Allowed,116.58.43.233,110.218.6.147,UDP,22564,FTP Allow
2024-01-03 9:51:00,Blocked,175.73.141.202,201.59.77.0,TCP,63056,ICMP Deny
2024-01-03 9:52:00,Blocked,128.128.27.36,116.99.111.253,HTTP,42161,FTP Allow
2024-01-03 9:53:00,Blocked,33.9.242.172,181.25.72.131,TCP,43936,DNS Allow
2024-01-03 9:54:00,Allowed,242.66.249.219,158.27.100.100,HTTPS,34249,HTTP Deny
2024-01-03 9:55:00,Blocked,167.215.97.76,50.215.58.41,HTTP,56127,FTP Allow
2024-01-03 9:56:00,Allowed,224.60.254.10,201.54.34.5,TCP,11499,DNS Allow
2024-01-03 9:57:00,Allowed,134.124.237.136,60.207.57.214,ICMP,29202,HTTP Deny
2024-01-03 9:58:00,Allowed,7.112.247.239,140.98.251.244,ICMP,50696,HTTPS Allow
2024-01-03 9:59:00,Blocked,55.54.208.225,61.213.117.101,UDP,48880,FTP Allow
2024-01-03 10:00:00,Blocked,211.235.92.147,186.127.144.193,HTTPS,57264,ICMP Deny
2024-01-03 10:01:00,Allowed,13.231.16.165,7.211.195.154,HTTPS,53427,HTTP Deny
2024-01-03 10:02:00,Blocked,183.216.113.237,253.143.9.30,HTTPS,11785,FTP Allow
2024-01-03 10:03:00,Blocked,253.208.229.50,234.124.210.40,UDP,48702,FTP Allow
2024-01-03 10:04:00,Allowed,205.236.103.158,91.45.76.170,HTTP,17305,ICMP Deny
2024-01-03 10:05:00,Allowed,232.128.170.61,223.215.152.250,HTTPS,771,ICMP Deny
2024-01-03 10:06:00,Blocked,181.200.163.26,183.220.128.101,HTTP,49363,FTP Allow
2024-01-03 10:07:00,Blocked,209.253.175.180,176.111.148.145,TCP,32997,HTTP Deny
2024-01-03 10:08:00,Blocked,12.205.191.37,44.123.120.96,TCP,12583,ICMP Deny
2024-01-03 10:09:00,Blocked,236.204.84.49,227.75.255.133,UDP,23439,DNS Allow
2024-01-03 10:10:00,Blocked,35.184.244.189,174.125.148.71,ICMP,29742,HTTP Deny
2024-01-03 10:11:00,Blocked,200.42.107.212,194.62.147.81,ICMP,21944,ICMP Deny
2024-01-03 10:12:00,Blocked,2.48.177.227,191.107.174.241,TCP,34266,FTP Allow
2024-01-03 10:13:00,Blocked,187.82.168.103,143.151.202.12,HTTP,10380,HTTPS Allow
2024-01-03 10:14:00,Blocked,121.216.115.37,44.101.47.159,TCP,2783,FTP Allow
2024-01-03 10:15:00,Allowed,115.196.131.60,185.145.99.107,TCP,30792,HTTPS Allow
2024-01-03 10:16:00,Allowed,109.221.125.236,150.217.250.88,TCP,17682,FTP Allow
2024-01-03 10:17:00,Allowed,131.242.16.46,106.212.49.217,ICMP,56917,ICMP Deny
2024-01-03 10:18:00,Blocked,211.246.28.128,21.255.14.25,HTTPS,45000,ICMP Deny
2024-01-03 10:19:00,Blocked,4.177.110.131,117.75.215.166,HTTPS,21404,HTTP Deny
2024-01-03 10:20:00,Blocked,207.200.117.247,197.47.76.80,HTTP,8473,HTTPS Allow
2024-01-03 10:21:00,Allowed,237.178.204.172,55.90.175.102,ICMP,11067,HTTP Deny
2024-01-03 10:22:00,Blocked,161.145.154.135,187.21.227.138,HTTP,29826,DNS Allow
2024-01-03 10:23:00,Allowed,130.86.125.166,200.145.102.161,HTTPS,56148,ICMP Deny
2024-01-03 10:24:00,Blocked,85.153.0.244,27.201.30.112,HTTP,6215,ICMP Deny
2024-01-03 10:25:00,Allowed,224.148.194.200,51.160.78.142,TCP,17326,DNS Allow
2024-01-03 10:26:00,Allowed,99.253.135.179,86.230.184.237,ICMP,21251,FTP Allow
2024-01-03 10:27:00,Allowed,241.199.78.158,241.146.41.250,HTTP,53690,HTTP Deny
2024-01-03 10:28:00,Blocked,218.147.176.121,30.153.201.203,UDP,31801,DNS Allow
